Trace,Search,Category,State,Event start,End,baseline pa,peak amp,time to peak,time of peak,antipeak a,time to antipeak,time of antipeak,half width,half amplitude,time to rise,time to decay,rise tau,decay tau,max rise slope,time to max rise slope,max decay,time to max decay slope,rise slope 10% to 90%,decay slope 90% to 10%,decay time,area pH,area pA,instant freq,interevent interval,sd of fit,template
55,1,1,A,3005.3125,3007.187744,1.991999984,-55.70293808,0.78125,3006.09375,-3.82305479,0,3005.3125,1.497046113,-27.85146904,0.277300954,1.774347067,0.760172427,1.001667976,-97.65625,0.234375,45.57291794,0.859375,-85.29898071,0.568035841,Not found,Not found,-72.99082947,11.20055389,89.28130341,N/A,N/A
55,1,1,A,3122.093994,3123.687744,1.991999984,-41.66485214,0.71875,3122.812744,-17.8611412,0,3122.093994,Not found,-20.83242607,Not found,Not found,0.305079728,0.764532208,-65.10416412,0.046875,26.04166603,0.640625,Not found,Not found,Not found,Not found,-54.08188629,8.567584991,116.7190018,N/A,N/A
55,1,1,A,3353.90625,3356.4375,1.991999984,-49.59942245,1.28125,3355.1875,-22.7439537,0,3353.90625,Not found,-24.79971123,0.1932524,Not found,1.34965086,0.761529386,-39.0625,0.453125,32.55208206,0.671875,Not found,Not found,Not found,Not found,-99.03639221,4.303394318,232.3746948,N/A,N/A
55,1,1,A,3529.8125,3532.187744,1.991999984,-59.36504745,0.875,3530.6875,-8.705866814,0,3529.8125,1.856257915,-29.68252373,0.252300948,2.108558893,0.594191611,60.25249863,-97.65625,0.234375,45.57291794,0.765625,Not found,Not found,Not found,Not found,-98.24830627,5.698004246,175.5000458,N/A,N/A
55,1,1,A,3613.6875,3615.187744,1.991999984,-36.78203964,0.71875,3614.40625,-5.654109478,0,3613.6875,Not found,-18.39101982,0.217626303,Not found,0.52724582,0.419826537,-78.125,0.265625,26.04166603,0.640625,Not found,Not found,Not found,Not found,-42.2793808,11.94475555,83.71875,N/A,N/A
55,1,1,A,3672.1875,3673.78125,1.991999984,-38.61309433,0.625,3672.8125,-6.874812603,0,3672.1875,Not found,-19.30654716,0.185347259,Not found,0.474405885,0.943707108,-84.63541412,0.265625,26.04166603,0.234375,Not found,Not found,Not found,Not found,-45.99472809,17.12145615,58.40625,N/A,N/A
55,1,1,A,3801.1875,3802.687744,1.991999984,-47.76836777,0.625,3801.8125,-12.36797619,0,3801.1875,Not found,-23.88418388,0.174175963,Not found,0.62028414,1.752978802,-97.65625,0.171875,39.0625,0.234375,Not found,Not found,Not found,Not found,-51.51094818,7.751937866,129,N/A,N/A
55,1,1,A,4418.8125,4421,1.991999984,-53.87188339,1.09375,4419.90625,-18.47149277,0,4418.8125,Not found,-26.9359417,0.254722357,Not found,83.9500351,3.872073412,-65.10416412,0.640625,45.57291794,0.546875,Not found,Not found,Not found,Not found,-84.23725891,1.617877603,618.09375,N/A,N/A
55,1,1,A,4444.8125,4447.09375,1.991999984,-51.43047714,1,4445.8125,-16.64043808,0,4444.8125,Not found,-25.71523857,0.24251394,Not found,0.850255013,1.673920631,-71.61458588,0.328125,32.55208206,0.640625,Not found,Not found,Not found,Not found,-87.24688721,38.60072327,25.90625,N/A,N/A
55,1,1,A,4852.90625,4854.4375,1.991999984,-42.88555527,0.59375,4853.5,-7.485164165,0,4852.90625,Not found,-21.44277763,0.173224241,Not found,0.508931041,1.136296034,-91.14583588,0.140625,39.0625,0.359375,Not found,Not found,Not found,Not found,-48.21626663,2.452859402,407.687439,N/A,N/A
56,1,1,A,374.6875,376.4375,1.991999984,-40.44414902,0.8125,375.5,-5.654109478,0,374.6875,Not found,-20.22207451,0.226149037,Not found,0.540264487,1.888124704,-84.63541412,0.171875,26.04166603,0.140625,Not found,Not found,Not found,Not found,-51.64655304,N/A,Not found,N/A,N/A
56,1,1,A,476.0939941,477.499939,1.991999984,-38.00274277,0.59375,476.6877441,-16.64043808,0,476.0939941,Not found,-19.00137138,Not found,Not found,0.284866512,0.545652092,-65.10416412,0.046875,26.04166603,0.359375,Not found,Not found,Not found,Not found,-44.4577446,9.882618904,101.1877518,N/A,N/A
56,1,1,A,490.906189,492.6877441,1.991999984,-54.48223495,0.6875,491.593689,-9.926569939,0,490.906189,1.422126651,-27.24111748,0.22261849,1.644745231,0.730408788,3.117810249,-110.6770859,0.234375,32.55208206,0.265625,Not found,Not found,Not found,Not found,-66.35723877,67.08730316,14.90594959,N/A,N/A
56,1,1,A,751.0939941,752.4375,1.991999984,-33.73028183,0.5,751.5939941,-14.80938244,0,751.0939941,Not found,-16.86514091,Not found,Not found,0.308620512,0.267724544,-58.59375,0.046875,19.53125,0.546875,Not found,Not found,Not found,Not found,-38.6493454,3.846149445,260.0003052,N/A,N/A
56,1,1,A,930.0939941,932.09375,1.991999984,-56.9236412,0.71875,930.8127441,-8.705866814,0,930.0939941,1.55965364,-28.4618206,0.220780253,1.780433893,0.444449306,6.639624596,-110.6770859,0.265625,45.57291794,0.546875,Not found,Not found,Not found,Not found,-79.59130096,5.579773426,179.21875,N/A,N/A
56,1,1,A,983.1875,984.999939,1.991999984,-34.34063339,0.5,983.6875,-12.36797619,0,983.1875,Not found,-17.1703167,Not found,Not found,0.64710176,0.781820774,-58.59375,0.265625,19.53125,0.953125,Not found,Not found,Not found,Not found,-51.90456772,18.91261864,52.87474823,N/A,N/A
56,1,1,A,1739.6875,1741.09375,1.991999984,-30.06817245,0.90625,1740.59375,-22.13360214,0,1739.6875,Not found,-15.03408623,Not found,Not found,0.239421517,0.139150888,-26.04166603,0.171875,19.53125,0.359375,Not found,Not found,Not found,Not found,-39.19346237,1.321167588,756.90625,N/A,N/A
56,1,1,A,1761.1875,1762.78125,1.991999984,-53.26153183,0.71875,1761.90625,-3.212703228,0,1761.1875,1.200625658,-26.63076591,0.292471439,1.493097067,1.117563963,1.068138242,-110.6770859,0.265625,52.08333206,0.453125,-91.60907745,0.492241979,Not found,Not found,-56.7140274,46.92082214,21.3125,N/A,N/A
56,1,1,A,1777.40625,1779.5,1.991999984,-71.57207489,0.90625,1778.3125,-16.64043808,0,1777.40625,1.508146882,-35.78603745,0.331001192,1.839148045,3.623877048,0.871323764,-97.65625,0.453125,65.10416412,0.828125,Not found,Not found,Not found,Not found,-102.3229141,60.95256805,16.40620041,N/A,N/A
56,1,1,A,1917.593994,1919.28125,1.991999984,-43.49590683,0.71875,1918.312744,-15.419734,0,1917.593994,Not found,-21.74795341,Not found,Not found,0.305892467,0.612683475,-78.125,0.046875,32.55208206,0.546875,Not found,Not found,Not found,Not found,-58.92256546,7.142841816,140.0003052,N/A,N/A
56,1,1,A,2046.593994,2048.28125,1.991999984,-47.76836777,0.71875,2047.312744,-25.18535995,0.09375,2046.687744,Not found,-23.88418388,Not found,Not found,1.377101541,1.682356119,-58.59375,0.453125,39.0625,0.328125,Not found,Not found,Not found,Not found,-61.44026566,7.751937866,129,N/A,N/A
56,1,1,A,2089.6875,2091,1.991999984,-31.28887558,0.625,2090.3125,-20.91289902,0,2089.6875,Not found,-15.64443779,Not found,Not found,0.32432428,0.645310938,-29.296875,0.0625,13.02083302,0.234375,Not found,Not found,Not found,Not found,-37.09936142,23.25594902,42.99974823,N/A,N/A
56,1,1,A,2091.8125,2093.9375,1.991999984,-31.89922714,0.5,2092.3125,-20.30254745,0,2091.8125,Not found,-15.94961357,Not found,Not found,1.727637291,0.842453122,-39.0625,0.234375,13.02083302,0.734375,Not found,Not found,Not found,Not found,-61.3008728,500,2,N/A,N/A
56,1,1,A,2149.6875,2151.5,1.991999984,-55.09258652,0.625,2150.3125,-10.5369215,0,2149.6875,Not found,-27.54629326,0.173518538,Not found,0.419537365,5.948566914,-136.71875,0.171875,32.55208206,0.234375,Not found,Not found,Not found,Not found,-72.17967987,17.24137878,58,N/A,N/A
56,1,1,A,2224.6875,2227.5,1.991999984,-39.22344589,0.40625,2225.09375,-14.80938244,0,2224.6875,Not found,-19.61172295,Not found,Not found,0.424819916,0.775270045,-78.125,0.171875,26.04166603,0.359375,Not found,Not found,Not found,Not found,-92.23427582,13.37233639,74.78125,N/A,N/A
56,1,1,A,2295.6875,2297.28125,1.991999984,-46.54766464,0.71875,2296.40625,-5.043757915,0,2295.6875,Not found,-23.27383232,0.271438539,Not found,0.964598775,2.224047661,-91.14583588,0.265625,32.55208206,0.234375,Not found,Not found,Not found,Not found,-51.90750885,14.02278709,71.3125,N/A,N/A
56,1,1,A,2320.90625,2323.187744,1.991999984,-43.49590683,1.40625,2322.3125,-12.36797619,0,2320.90625,Not found,-21.74795341,0.149668261,Not found,0.531739473,0.591684878,-65.10416412,0.046875,39.0625,0.546875,Not found,Not found,Not found,Not found,-76.98535156,38.60079956,25.90620041,N/A,N/A
56,1,1,A,2357.90625,2360,1.991999984,-60.58575058,0.78125,2358.6875,-0.771296859,0,2357.90625,1.498694181,-30.29287529,0.30230096,1.800995231,0.762500584,4.472949505,-130.2083282,0.234375,39.0625,0.671875,-101.2170944,0.48759675,Not found,Not found,-83.21128082,27.4914093,36.375,N/A,N/A
56,1,1,A,2581.6875,2583.28125,1.991999984,-41.66485214,0.71875,2582.40625,-6.874812603,0,2581.6875,Not found,-20.83242607,0.243194491,Not found,0.970851779,1.807776451,-71.61458588,0.265625,26.04166603,0.234375,Not found,Not found,Not found,Not found,-47.95929718,4.469896793,223.7187958,N/A,N/A
56,1,1,A,2727.593994,2729.28125,1.991999984,-38.61309433,0.59375,2728.187744,-19.08184433,0,2727.593994,Not found,-19.30654716,Not found,Not found,0.305377215,0.78942591,-52.08333206,0.046875,19.53125,0.765625,Not found,Not found,Not found,Not found,-55.16508865,6.859580994,145.7814941,N/A,N/A
56,1,1,A,2732.1875,2734.78125,1.991999984,-42.88555527,1.625,2733.8125,-14.80938244,0,2732.1875,Not found,-21.44277763,Not found,Not found,0.305674493,1.932828426,-71.61458588,0.171875,32.55208206,0.328125,Not found,Not found,Not found,Not found,-86.8394165,177.785675,5.624750137,N/A,N/A
56,1,1,A,3068.093994,3070.5,1.991999984,-69.13066864,0.8125,3068.906494,-13.58867931,0,3068.093994,1.713999867,-34.56533432,0.279097259,1.993097067,1.304324389,9.208057404,-91.14583588,0.453125,39.0625,0.453125,Not found,Not found,Not found,Not found,-111.8336563,2.984237194,335.0939941,N/A,N/A
56,1,1,A,3211.8125,3213.187744,1.991999984,-34.34063339,0.59375,3212.40625,-11.14727306,0,3211.8125,Not found,-17.1703167,0.113209933,Not found,0.46926114,5.00508976,-58.59375,0.140625,19.53125,0.234375,Not found,Not found,Not found,Not found,-37.9105072,6.968653202,143.4997559,N/A,N/A
56,1,1,A,3627.593994,3628.9375,1.991999984,-32.5095787,0.5,3628.093994,-19.08184433,0,3627.593994,Not found,-16.25478935,Not found,Not found,0.206527978,0.289030343,-52.08333206,0.046875,14.6484375,0.65625,Not found,Not found,Not found,Not found,-38.72563934,2.405651808,415.6877441,N/A,N/A
56,1,1,A,3635.6875,3637.09375,1.991999984,-38.61309433,0.5,3636.1875,-15.419734,0,3635.6875,Not found,-19.30654716,Not found,Not found,0.556568205,0.899284959,-65.10416412,0.171875,26.04166603,0.671875,Not found,Not found,Not found,Not found,-43.4849968,123.5559387,8.093500137,N/A,N/A
56,1,1,A,3884.8125,3886.5,1.991999984,-42.2752037,0.6875,3885.5,-5.654109478,0,3884.8125,Not found,-21.13760185,0.190376207,Not found,0.440301925,0.420202732,-84.63541412,0.140625,32.55208206,0.859375,Not found,Not found,Not found,Not found,-55.10786819,4.011030197,249.3125,N/A,N/A
56,1,1,A,4088.093994,4089.687744,1.991999984,-41.05450058,0.59375,4088.687744,-17.25078964,0,4088.093994,Not found,-20.52725029,Not found,Not found,0.327697933,1.152189732,-58.59375,0.046875,26.04166603,0.359375,Not found,Not found,Not found,Not found,-53.5096817,4.921556473,203.1877441,N/A,N/A
56,1,1,A,4247.6875,4249,1.991999984,-33.11993027,0.625,4248.3125,-13.58867931,0,4247.6875,Not found,-16.55996513,Not found,Not found,0.295138955,0.425905019,-65.10416412,0.171875,19.53125,0.546875,Not found,Not found,Not found,Not found,-36.54623032,6.264692783,159.6247559,N/A,N/A
56,1,1,A,4264.094238,4265.4375,1.991999984,-34.95098495,0.5,4264.594238,-16.03008652,0,4264.094238,Not found,-17.47549248,Not found,Not found,0.234316498,0.696778178,-71.61458588,0.046875,19.53125,0.265625,Not found,Not found,Not found,Not found,-39.85097504,61.41940308,16.28149986,N/A,N/A
56,1,1,A,4457.6875,4460.9375,1.991999984,-42.2752037,2,4459.6875,-17.25078964,0,4457.6875,Not found,-21.13760185,Not found,Not found,0.444541365,1.03349328,-71.61458588,0.171875,26.04166603,0.765625,Not found,Not found,Not found,Not found,-110.7868958,5.125747204,195.0935059,N/A,N/A
56,1,1,A,4473.6875,4475.4375,1.991999984,-41.66485214,0.71875,4474.40625,-9.926569939,0,4473.6875,Not found,-20.83242607,0.233344957,Not found,0.924206972,1.214537501,-78.125,0.265625,32.55208206,0.453125,Not found,Not found,Not found,Not found,-52.6765213,67.94055176,14.71875,N/A,N/A
56,1,1,A,4480.40625,4481.78125,1.991999984,-39.83379745,0.6875,4481.09375,-9.926569939,0,4480.40625,Not found,-19.91689873,0.148024037,Not found,0.407933056,0.38724038,-71.61458588,0.140625,39.0625,0.546875,Not found,Not found,Not found,Not found,-42.16389465,149.5338287,6.687449932,N/A,N/A
56,1,1,A,4509.6875,4511.28125,1.991999984,-38.61309433,0.625,4510.3125,-12.97832775,0,4509.6875,Not found,-19.30654716,Not found,Not found,0.439541578,1.69108367,-65.10416412,0.171875,19.53125,0.234375,Not found,Not found,Not found,Not found,-49.12277985,34.22454071,29.21879959,N/A,N/A
56,1,1,A,4523.1875,4524.59375,1.991999984,-49.59942245,0.625,4523.8125,-8.705866814,0,4523.1875,Not found,-24.79971123,0.168584138,Not found,0.392924339,0.88647598,-117.1875,0.171875,45.57291794,0.328125,Not found,Not found,Not found,Not found,-50.40867233,74.07407379,13.5,N/A,N/A
56,1,1,A,4696.1875,4697.59375,1.991999984,-34.95098495,0.625,4696.8125,-16.64043808,0,4696.1875,Not found,-17.47549248,Not found,Not found,0.472334892,0.312848151,-45.57291794,0.171875,26.04166603,0.546875,Not found,Not found,Not found,Not found,-41.59672165,5.78034687,173,N/A,N/A
56,1,1,A,4751.90625,4753.78125,1.991999984,-51.43047714,0.78125,4752.6875,-14.80938244,0,4751.90625,Not found,-25.71523857,0.209907457,Not found,0.744902909,3.318461895,-78.125,0.234375,32.55208206,0.265625,Not found,Not found,Not found,Not found,-69.91999817,17.89710808,55.87495041,N/A,N/A
56,1,1,A,4908.1875,4909.5,1.991999984,-38.61309433,0.5,4908.6875,-14.80938244,0,4908.1875,Not found,-19.30654716,Not found,Not found,0.35279724,0.851890802,-78.125,0.171875,26.04166603,0.671875,Not found,Not found,Not found,Not found,-40.83776474,6.410254478,156.0000458,N/A,N/A
56,1,1,A,4961.90625,4963.5,1.991999984,-32.5095787,0.59375,4962.5,-6.874812603,0,4961.90625,Not found,-16.25478935,0.130978584,Not found,0.32151863,1.087236762,-71.61458588,0.046875,13.02083302,0.359375,Not found,Not found,Not found,Not found,-42.38983917,18.58305931,53.81245041,N/A,N/A
57,1,1,A,559.6875,561.59375,1.991999984,-48.98907089,0.71875,560.40625,-16.03008652,0,559.6875,Not found,-24.49453545,0.166489944,Not found,0.811270952,2.676994801,-71.61458588,0.171875,32.55208206,0.453125,Not found,Not found,Not found,Not found,-70.02039337,N/A,Not found,N/A,N/A
57,1,1,A,795.0939941,796.59375,1.991999984,-33.11993027,0.5,795.5939941,-19.08184433,0,795.0939941,Not found,-16.55996513,Not found,Not found,0.222898498,0.394488186,-52.08333206,0.046875,19.53125,0.265625,Not found,Not found,Not found,Not found,-42.22216034,4.251922131,235.1877441,N/A,N/A
57,1,1,A,916.5939941,917.9375,1.991999984,-41.05450058,0.59375,917.1877441,-15.419734,0,916.5939941,Not found,-20.52725029,Not found,Not found,0.428856164,0.553520143,-65.10416412,0.265625,39.0625,0.359375,Not found,Not found,Not found,Not found,-43.07439423,8.224106789,121.59375,N/A,N/A
57,1,1,A,1020.3125,1021.999939,1.991999984,-35.56133652,0.59375,1020.90625,-13.58867931,0,1020.3125,Not found,-17.78066826,Not found,Not found,0.524151266,1.231093407,-52.08333206,0.140625,14.6484375,0.84375,Not found,Not found,Not found,Not found,-49.55748367,9.6414814,103.7184982,N/A,N/A
57,1,1,A,1053.8125,1055.4375,1.991999984,-40.44414902,0.6875,1054.5,-6.26446104,0,1053.8125,Not found,-20.22207451,0.173224241,Not found,0.352296591,0.416754127,-91.14583588,0.140625,32.55208206,0.640625,Not found,Not found,Not found,Not found,-50.92071533,29.7674427,33.59375,N/A,N/A
57,1,1,A,1166.1875,1168.5,1.991999984,-56.9236412,1.125,1167.3125,-9.926569939,0,1166.1875,1.792630792,-28.4618206,0.344216347,2.136847019,2.537156105,3.018937111,-65.10416412,0.265625,39.0625,0.328125,Not found,Not found,Not found,Not found,-87.99578094,8.864266396,112.8125,N/A,N/A
57,1,1,A,1582.6875,1586.78125,1.991999984,-59.36504745,0.8125,1583.5,-11.75762463,0,1582.6875,1.952268124,-29.68252373,0.297079027,2.24934721,1.345935225,0.759287417,-110.6770859,0.359375,32.55208206,0.546875,Not found,Not found,Not found,Not found,-149.0124512,2.402763128,416.1875,N/A,N/A
57,1,1,A,2210.593994,2212.09375,1.991999984,-38.61309433,0.59375,2211.187744,-19.69219589,0,2210.593994,Not found,-19.30654716,Not found,Not found,0.275823176,1.008634567,-58.59375,0.046875,19.53125,0.453125,Not found,Not found,Not found,Not found,-48.44011688,1.593148828,627.6877441,N/A,N/A
57,1,1,A,2323.1875,2325.4375,1.991999984,-61.19610214,0.8125,2324,-5.043757915,0,2323.1875,1.569333196,-30.59805107,0.293131977,1.862465143,0.814898491,12.37321281,-130.2083282,0.265625,58.59375,0.640625,-100.0225372,0.547044694,Not found,Not found,-90.9230423,8.864285469,112.8122482,N/A,N/A
57,1,1,A,2510.3125,2511.687744,1.991999984,-34.95098495,0.59375,2510.90625,-7.485164165,0,2510.3125,Not found,-17.47549248,0.143501207,Not found,0.349832296,0.394512147,-78.125,0.140625,19.53125,0.453125,Not found,Not found,Not found,Not found,-38.46363831,5.350275993,186.90625,N/A,N/A
57,1,1,A,2512.6875,2514.78125,1.991999984,-53.87188339,0.90625,2513.59375,-14.19903088,0,2512.6875,Not found,-26.9359417,0.294330865,Not found,1.425599575,3.090669155,-84.63541412,0.359375,39.0625,0.265625,Not found,Not found,Not found,Not found,-79.26306915,372.0930176,2.6875,N/A,N/A
57,1,1,A,2583.1875,2585,1.991999984,-53.26153183,0.5,2583.6875,-12.97832775,0,2583.1875,Not found,-26.63076591,0.141619176,Not found,0.425198257,2.077186823,-123.6979141,0.171875,45.57291794,0.765625,Not found,Not found,Not found,Not found,-71.41674042,14.26660728,70.09375,N/A,N/A
57,1,1,A,3004.90625,3006.687744,1.991999984,-45.93731308,0.90625,3005.8125,-6.26446104,0,3004.90625,Not found,-22.96865654,0.229438707,Not found,0.461745322,0.522691488,-78.125,0.234375,39.0625,0.640625,Not found,Not found,Not found,Not found,-61.58886719,2.368966818,422.124939,N/A,N/A
57,1,1,A,3371.40625,3375.09375,1.991999984,-71.57207489,0.78125,3372.1875,-2.602351665,0,3371.40625,1.602237582,-35.78603745,0.315859526,1.918097138,0.950890601,0.933773756,-143.2291718,0.234375,45.57291794,0.265625,-113.9471283,0.497756839,Not found,Not found,-145.9525299,2.729443789,366.375,N/A,N/A
57,1,1,A,3386.6875,3388,1.991999984,-37.3923912,0.625,3387.3125,-14.19903088,0,3386.6875,Not found,-18.6961956,Not found,Not found,0.412220657,0.405922949,-58.59375,0.171875,26.04166603,0.546875,Not found,Not found,Not found,Not found,-39.78872299,66.11548615,15.12504959,N/A,N/A
57,1,1,A,3508.093994,3509.59375,1.991999984,-32.5095787,0.40625,3508.500244,-20.30254745,0,3508.093994,Not found,-16.25478935,Not found,Not found,0.232483074,2.748980999,-52.08333206,0.046875,13.02083302,0.359375,Not found,Not found,Not found,Not found,-42.43196869,8.251659393,121.1877518,N/A,N/A
57,1,1,A,3865.1875,3867.187744,1.991999984,-58.14434433,0.71875,3865.90625,-22.7439537,0,3865.1875,1.677912712,-29.07217216,0.191334933,1.869247556,5.58847332,0.767053366,-78.125,0.359375,45.57291794,0.953125,Not found,Not found,Not found,Not found,-87.43050385,2.797938585,357.4060059,N/A,N/A
57,1,1,A,4081.593994,4083,1.991999984,-38.00274277,0.59375,4082.187744,-14.80938244,0,4081.593994,Not found,-19.00137138,Not found,Not found,0.315807432,2.49474287,-65.10416412,0.046875,26.04166603,0.359375,Not found,Not found,Not found,Not found,-42.74113083,4.623603821,216.2814941,N/A,N/A
57,1,1,A,4201.3125,4202.687988,1.991999984,-36.17168808,0.59375,4201.90625,-6.874812603,0,4201.3125,Not found,-18.08584404,0.143501207,Not found,0.380542278,0.866709352,-78.125,0.046875,26.04166603,0.453125,Not found,Not found,Not found,Not found,-38.52085876,8.352928162,119.7184982,N/A,N/A
57,1,1,A,4362.6875,4364.09375,1.991999984,-41.05450058,0.71875,4363.40625,-5.043757915,0,4362.6875,Not found,-20.52725029,0.243039563,Not found,0.683692276,1.411708832,-84.63541412,0.265625,26.04166603,0.140625,Not found,Not found,Not found,Not found,-41.19617844,6.191950321,161.5,N/A,N/A
